year(dateGMT),dayofyear(dateGMT),avg(Carbon monoxide),avg(Sulfur dioxide),avg(Ozone),avg(Nitrogen dioxide (NO2)),features
2015,334,0.35659566949314975,0.7844187200544179,0.017205076239774054,12.762514713991827,"[0.37680099114946414,0.12190934424626527,-0.6649222427370383,0.3085717519996378]"
2018,36,0.3697466696925659,0.8442109546127584,0.02248323878386388,12.893104634636313,"[0.4300583355872963,0.1732261679859501,-0.31794573841629903,0.32050843667323686]"
2018,271,0.242737095772051,0.447789883006858,0.02435834882300974,8.597781996377423,"[-0.08428981456233701,-0.16700313450729984,-0.1946795219698048,-0.07210924508375596]"
2019,99,0.15623852657004833,0.42449860928121796,0.0294995399125834,8.261069023569023,"[-0.4345813531158248,-0.18699292410590077,0.14329273587638014,-0.10288678566336798]"
2018,348,0.4366978064566114,0.69865583842486,0.013692652565161629,18.096602915137666,"[0.7011890250466022,0.04830315253089697,-0.8958223861354423,0.7961386986982251]"
2019,61,0.22349202103493712,0.42653957112352914,0.026410164236063793,8.493401472964816,"[-0.16222621167772877,-0.1852412638795362,-0.05979702572495365,-0.08165023712887295]"
2017,218,0.17591725134084124,0.49113770676112795,0.02810201796133474,4.17154970084812,"[-0.3548888120677344,-0.1297997644120355,0.05142226441870804,-0.4766928373172539]"
2014,96,0.23933534320634006,0.7443585876701015,0.03383690791799224,7.282779047076269,"[-0.09806582439711665,0.08752764288087207,0.4284231720647364,-0.1923082273114349]"
2017,208,0.19413010497093602,0.5544865127244988,0.02924286228169238,6.619318176604398,"[-0.2811325802780915,-0.07543050502986827,0.12641922992427174,-0.2529524421559642]"
2017,169,0.1792467845595208,0.521748672020411,0.02973550368888272,4.652934253451724,"[-0.3414052674889507,-0.10352783260825711,0.15880455188483886,-0.43269146582692386]"
2018,195,0.19253631996023296,0.5039230274556362,0.0346511501783241,5.646951086353261,"[-0.28758689979658986,-0.11882673332561149,0.4819499308184089,-0.34183249726305714]"
2016,299,0.24888443920316633,0.5770700011333847,0.023698774156531776,9.501732683399968,"[-0.059395039904582184,-0.05604817381802436,-0.2380387232451239,0.010517149497232826]"
2015,98,0.24192680927705054,0.47385027710760225,0.02916760019294909,7.441079095151605,"[-0.0875712156955739,-0.14463674093574416,0.12147164139476252,-0.17783867446719218]"
2018,238,0.2654078926730529,0.41081505572781307,0.033388072898149886,4.908106999515514,"[0.007519661593735026,-0.19873686562304663,0.39891759983183656,-0.40936718021569407]"
2015,192,0.23274445486363188,0.44941822842443974,0.027757093076580655,5.562877101762971,"[-0.1247568140782274,-0.16560560328274201,0.028747549541043256,-0.3495173525593505]"
2017,263,0.21442425286358446,0.5005243078083231,0.02634190230591462,6.37166694673339,"[-0.1989477724306196,-0.12174369233157727,-0.06428443696011311,-0.27558921707251305]"
2014,133,0.22298828486899744,0.6289610195663929,0.03151621130972025,8.476343463992377,"[-0.16426618202891421,-0.01151258711067035,0.2758649304416444,-0.0832094391963721]"
2017,85,0.2322449955559739,0.30377402388271957,0.03211409536357364,5.920622433787328,"[-0.12677946452133237,-0.29060507902371857,0.3151687065687084,-0.3168173309899061]"
2016,13,0.3705637779816188,0.9854472555801829,0.021195535094155685,15.256323498629925,"[0.4333673628044832,0.2944425502791822,-0.40259696336884826,0.5365205014250635]"
2017,339,0.28532002801400047,0.6375999371182179,0.022246246627768376,11.551576266097841,"[0.08815744079418339,-0.0040982161211380016,-0.3335251581834166,0.19788487555226913]"
2014,10,0.42938495638702545,1.3208611230864493,0.014800540252033265,19.001248879755018,"[0.6715743212923241,0.5823122786110548,-0.8229919278917585,0.8788286457292718]"
2016,275,0.24054745934997807,0.41926206796322374,0.024468508085658626,7.1009989617729365,"[-0.0931571417127949,-0.1914871978156229,-0.18743785869149962,-0.20892399327175692]"
2018,351,0.38287001125985815,0.5854344354486068,0.018443944082903264,13.195623562010619,"[0.4832036714116871,-0.04886937870178544,-0.5834813947272177,0.3481604409476951]"
2016,205,0.21057796483475635,0.6234815032597436,0.03535276331290826,6.566065416065419,"[-0.21452400870559912,-0.016215394666937354,0.528072662126887,-0.25782005680352166]"
2015,326,0.3213282806992451,0.5717042725323617,0.0216629244824897,10.83587166291972,"[0.23397934686849864,-0.06065332281249818,-0.3718716617575257,0.13246527712217188]"
2016,22,0.31619103894777045,0.9905440022249675,0.02168196970308067,12.906020116606129,"[0.21317516093054678,0.29881684488697186,-0.3706196646828863,0.3216889874762422]"
2017,272,0.25500179257432115,0.5535911295036009,0.028978206005791835,9.371338088303762,"[-0.03462171539729571,-0.07619896975218025,0.10902122281641163,-0.001401681275643907]"
2016,117,0.22004871249791438,0.5000635494125534,0.0356571380152505,7.084130761617255,"[-0.17617050990457309,-0.12213913929148686,0.5480816840810581,-0.2104658457001513]"
2014,324,0.3757411965513511,1.3416108016140866,0.020172298112515502,15.854397275429887,"[0.4543342520057547,0.6001207382467109,-0.4698626430472369,0.5911879524042598]"
2015,198,0.209568928345278,0.588903439205596,0.031290186043110034,7.0296254394809985,"[-0.21861028374594743,-0.045892098195969615,0.2610064534164545,-0.2154479518241349]"
2014,216,0.23856106533110596,0.8596890351300622,0.03224263829348571,7.502062258846226,"[-0.10120140213771815,0.18651026642452126,0.3236188776468952,-0.17226445563139958]"
2018,37,0.32675812020139094,0.549337816039761,0.021286553510847663,14.258508899773199,"[0.2559684601087804,-0.07984938587972162,-0.39661358339735536,0.4453143947785063]"
2015,189,0.25997285985153146,0.4793791146899321,0.02632349853730412,6.14008390207434,"[-0.014490482928925819,-0.13989160328043657,-0.06549426618485914,-0.29675726561871446]"
2018,136,0.20816663626530785,0.4255281734239199,0.031763673651981315,6.988292510380445,"[-0.22428911814431735,-0.186109298296797,0.29213264060621885,-0.21922602396687468]"
2014,286,0.2730102836138736,0.6017067346766563,0.021005246249269426,9.542996556464448,"[0.038306913266373206,-0.03490364021595493,-0.4151061950680116,0.01428890951325296]"
2017,144,0.1963379165268955,0.35245350650257096,0.03126293995114632,7.2015333980829,"[-0.27219164964874065,-0.24882580036330088,0.2592153464418204,-0.19973455614561736]"
2015,13,0.34991177061711437,1.2084647617048925,0.017664290877666612,12.46856713616803,"[0.3497333385579557,0.4858478412371432,-0.6347343338846878,0.2817032193461645]"
2014,55,0.31239582714044034,0.9069631041347043,0.028423815861230058,11.472235930676165,"[0.19780576701581776,0.22708334559589527,0.07257665469576731,0.19063270355344866]"
2016,5,0.3058193729282923,0.804608578638381,0.022309925087142562,11.909741144975232,"[0.1711732309466944,0.13923733711917707,-0.32933905571885236,0.23062324616477714]"
2018,299,0.28894777544581746,0.5079105776292476,0.019578749570096827,12.410224454655737,"[0.10284865755184988,-0.11540440915719953,-0.5088814107855875,0.27637035606860444]"
2017,159,0.18453009736827333,0.42160623109677664,0.03434636209243204,6.64302928323433,"[-0.3200095404900997,-0.18947531437908352,0.4619137338051409,-0.25078510794129616]"
2016,106,0.2222184275829908,0.4838210458235023,0.03772456211733706,7.325631412678791,"[-0.16738385779707754,-0.13607930560116466,0.6839902662624996,-0.18839126976072454]"
2017,362,0.39558160097299055,0.8169502310869333,0.01970176333077149,14.918443354798118,"[0.5346815439262621,0.14982958890633605,-0.5007947169208755,0.5056362745683037]"
2016,288,0.25802606173500375,0.5158413010195885,0.02259955077398742,9.625077995528684,"[-0.022374392614171023,-0.10859784744636031,-0.310299606375738,0.02179163446192907]"
2017,23,0.23703692003077018,0.5768919256834858,0.026300848474250012,7.9735012813273665,"[-0.10737370310360891,-0.056201007485177416,-0.06698323884068576,-0.1291721639260769]"
2018,48,0.31359897701202055,0.5318585754727059,0.025145549735223656,10.741205440335873,"[0.20267813916618282,-0.09485098456404431,-0.1429304107144251,0.12381222914842822]"
2018,274,0.2509606366052231,0.4239003781211573,0.02055468927599786,8.980335925602724,"[-0.050987104501526,-0.18750635738403773,-0.4447249652891282,-0.03714157222452951]"
2017,351,0.3194015501545435,0.6066222771759883,0.020492231643798032,12.03410638634758,"[0.22617670443050233,-0.03068486448552081,-0.4488308128654052,0.24199095864435755]"
2019,73,0.18635091250670965,0.4018077806440978,0.03745331088664425,7.0116555478874325,"[-0.3126358215702546,-0.20646738031713904,0.6661587191980997,-0.21709050531151394]"
2014,12,0.3512428591586772,0.8161373816980223,0.022176763358428126,12.058594365925433,"[0.355123821400349,0.14913195903640775,-0.33809285796588207,0.24422930360292552]"
2017,348,0.4146920656982768,0.9458507573662035,0.019307857566863786,15.804927012346928,"[0.6120728135489936,0.26045876401387885,-0.5266893429106583,0.586666080209017]"
2017,34,0.2895305708520845,0.7340402230619624,0.024935896722038036,11.041588984686811,"[0.10520879253912852,0.07867188256703013,-0.15671260651226226,0.15126904689025433]"
2018,212,0.22070579964435122,0.399890738817324,0.031482696669501854,6.807632544487252,"[-0.17350951713194637,-0.2081126859032711,0.2736617408639441,-0.23573940444346553]"
2016,184,0.1933269798136646,0.48075416431394685,0.03231787478825524,5.138304718379446,"[-0.284384980284092,-0.13871146375713383,0.3285647836765813,-0.38832575857228047]"
2017,217,0.18005486023011433,0.4821750619040286,0.02968384946504654,5.215767377738013,"[-0.33813281948742596,-0.13749197511080766,0.1554089001082281,-0.38124521717844007]"
2018,217,0.20795528408471772,0.45129269241337155,0.03052583530837966,5.242257735907622,"[-0.22514502687435253,-0.16399684022451336,0.21075946996409714,-0.3788238430723775]"
2017,56,0.2562556612617433,0.45392692028408793,0.029339487113541618,8.546433953677848,"[-0.029543948265270313,-0.16173600805575042,0.13277116511110476,-0.07680275734937658]"
2014,71,0.2748292353732712,1.006910222674621,0.03060578153287907,12.01489572736509,"[0.04567308609711654,0.31286319147868885,0.2160149847912233,0.24023499174037047]"
2015,121,0.25073435302064445,0.7183351087318479,0.03458988459909656,9.647201807476945,"[-0.05190348064187978,0.06519293183298935,0.477922446568353,0.023813880633004724]"
2015,287,0.2949168250791888,0.7298640345479589,0.021501344126887607,12.002925442427731,"[0.12702139935631634,0.0750876591062443,-0.38249365122552614,0.239140837489834]"
2014,327,0.29509903920979436,1.125935304048862,0.023983471248431205,10.207251130617834,"[0.1277593083037689,0.4150167431330243,-0.21932327048814962,0.07500567352944695]"
2017,273,0.25165449792960665,0.4800599322222175,0.028212625331994912,7.862197760210802,"[-0.048177188070498575,-0.13930729005713516,0.058693385477067296,-0.13934595856560827]"
2014,111,0.26560273192883477,1.0253880727613405,0.03577036966851625,10.291474034467887,"[0.008308698259983812,0.3287218490952278,0.5555253205550053,0.08270414091951332]"
2016,326,0.2622320901746732,1.1435794907136898,0.024854989047150725,9.586604037604946,"[-0.0053413227388669805,0.4301599071876409,-0.1620313252843002,0.01827488905298413]"
2017,106,0.22834558551352035,0.43213469840609414,0.03812022709060581,6.321500809199623,"[-0.14257082796032836,-0.180439232935529,0.7100005393755687,-0.28017469627395286]"
2019,72,0.21769342536824415,0.6769778094959255,0.03289409449916697,10.325747249932032,"[-0.1857086694371392,0.029697934014026078,0.36644438653889433,0.08583691382975622]"
2014,152,0.19837309304978246,0.6396422699326536,0.03505009133684729,5.6570926938301085,"[-0.2639498356857242,-0.0023453792547735546,0.5081755742042956,-0.3409054948578401]"
2015,275,0.20703385124872925,0.535014618629093,0.022294637548240945,6.45948037653046,"[-0.22887653513824455,-0.09214230321825628,-0.3303440298482849,-0.26756255455199246]"
2015,154,0.2040545940355324,0.4046058518048614,0.028262595864224634,6.313975659621038,"[-0.24094157393120003,-0.20406592926536576,0.06197835452591376,-0.28086253908140646]"
2016,227,0.18964495771033013,0.4535851265950474,0.02934148322515238,4.566581254282111,"[-0.2992959921015581,-0.16202935328068452,0.13290238574388197,-0.4405846364224812]"
2016,321,0.3903022774053204,0.7965897143877633,0.021295678203271145,15.731945654970543,"[0.5133019720778291,0.132355128310943,-0.39601374323448524,0.5799951560997609]"
2018,170,0.18456695986662558,0.43305852638017966,0.03252623619015425,5.369209718961434,"[-0.319860259162306,-0.17964635543793891,0.3422620713713755,-0.3672196872315383]"
2016,146,0.22416135787981348,0.44460454368165214,0.034681007756059916,7.5323146948202115,"[-0.15951561154450894,-0.1697369593578025,0.4839127119688037,-0.16949920554894643]"
2016,136,0.17863422641939938,0.27326734976278705,0.0332437170906153,3.2625118016292913,"[-0.3438859320286785,-0.3167875027156963,0.38942791984219055,-0.5597842329301373]"
2017,130,0.20416675596389763,0.4468959177958537,0.03579171278955486,7.084189555477749,"[-0.2404873539965045,-0.16777038221933768,0.5569283772944313,-0.21046047159646852]"
2017,24,0.276218084812243,0.7157687287112512,0.0243004398243369,9.849602205344398,"[0.05129748209909487,0.06299033023867177,-0.19848635091081848,0.042314464102474705]"
2016,163,0.22150647825227424,0.6363251641245551,0.03561297874977622,6.445140671801455,"[-0.17026702486827405,-0.005192292994282425,0.545178736807334,-0.26887328766843743]"
2016,65,0.28124257112900836,0.6996281022290336,0.025314590712317994,10.03346386344693,"[0.07164504459149186,0.04913760019179798,-0.13181797398493633,0.059120498025335894]"
2018,8,0.37041294469060626,1.3123655454841043,0.015588362674649157,16.675062826720456,"[0.43275653622016724,0.5750209294650219,-0.771201959708447,0.6662015971013052]"
2017,230,0.20650837761357532,0.46525652911522486,0.027305486637823607,7.120293383148073,"[-0.23100453528698112,-0.1520123450463048,-9.402105723921503E-4,-0.20716036999380474]"
2016,102,0.2104130698872595,0.42743279853027116,0.033021165062423745,6.438490105198861,"[-0.2151917805010317,-0.1844746493897146,0.3747977669951808,-0.2694811884623437]"
2017,151,0.19445458936715623,0.4426172632186182,0.03346565755091492,6.2268100883872135,"[-0.2798185222602863,-0.1714425474161201,0.40401786936322753,-0.2888299835294725]"
2018,66,0.3002639319361402,0.5503316367967948,0.028116732091612983,12.817676994670306,"[0.14867547184573784,-0.07899643691412005,0.05238954374089966,0.31361390798752703]"
2018,303,0.2515459655124213,0.5042181001129066,0.02212063957184936,10.652201540632435,"[-0.048616709645820766,-0.1185734865343619,-0.34178233041271844,0.11567675069620634]"
2014,145,0.2234122043415522,0.6916888141827755,0.033180482024947784,5.47562797968453,"[-0.16254944375643246,0.04232368784518904,0.38527096524813864,-0.3574924340446509]"
2017,42,0.26542478834933175,0.5738060606060604,0.02544615662839576,10.564153353409882,"[0.0075880836785534546,-0.05884945833222136,-0.12316907746704955,0.10762862997011416]"
2018,47,0.30459427551916674,0.5103352361761568,0.021658934845347894,11.518266359244617,"[0.16621197828922785,-0.11332344034578545,-0.3721339330190507,0.19484015469899332]"
2015,257,0.20732667328634963,0.7133004813695353,0.027560039429147736,6.684244649387921,"[-0.22769069954550927,0.060871951243198816,0.01579361241258448,-0.24701778174143052]"
2017,286,0.3294091112575168,0.5384508501568072,0.02346528036295368,10.319239368762236,"[0.26670412596208753,-0.08919314955408945,-0.25338816722294044,0.0852420553212762]"
2018,98,0.2018073820503169,0.34583880732793776,0.03546432953761216,4.612183769370724,"[-0.25004206369674337,-0.2545028812441716,0.5354068164513627,-0.4364162990787614]"
2014,316,0.24320488864833076,0.6883007108579189,0.02338663572643164,8.85956131089039,"[-0.08239540303775185,0.039415840322550265,-0.25855811809808876,-0.04818108036789714]"
2015,94,0.2610940590009551,0.7076116659608509,0.034634208730819155,8.049220235154337,"[-0.009949984991216791,0.05598951224804443,0.4808362318399679,-0.1222510074448817]"
2015,173,0.19228372777766442,0.5759555122428355,0.03364807816961331,5.76065102796512,"[-0.2886098173439528,-0.057004686488584415,0.41600985863283946,-0.33143965573494116]"
2015,265,0.2230063432478192,0.5772430884336645,0.025613984522334814,7.9241510719796775,"[-0.16419305137068926,-0.05589962124183042,-0.11213638654856131,-0.1336830625057854]"
2018,229,0.2387671115403524,0.40450095066387987,0.03157391519807425,6.744766128100224,"[-0.10036698089450088,-0.20415596091247856,0.279658275815065,-0.24148576362086357]"
2016,15,0.3716988795489829,1.1065859806013674,0.0213700910655315,14.77981814393023,"[0.4379641610881388,0.3984101414869795,-0.3911219812608965,0.49296511724027436]"
2016,353,0.38558065260879365,0.5728390553038891,0.0183837855585378,12.291702690872112,"[0.4941809018716255,-0.0596793928716045,-0.58743610326737,0.26553677171338147]"
2015,60,0.3116787854858645,1.1844538530751676,0.02530146675989836,12.812401968106112,"[0.19490197766177947,0.46524042331602455,-0.13268071799772446,0.31313173962084995]"
2014,114,0.2232253897662548,0.9758229650262378,0.03794663304078146,7.170916948208341,"[-0.16330598303342697,0.286182480629261,0.698588792185938,-0.20253307923357128]"
2014,186,0.17972129065263368,0.8136178093794237,0.031594669091579465,4.553535170904141,"[-0.3394836695834253,0.1469695302606985,0.28102259784178,-0.4417771249601859]"
2015,246,0.2580703764304761,0.808696202868908,0.031904473066980174,8.406905630805115,"[-0.022194932271638858,0.14274555007862663,0.3013885300220181,-0.08955646441151692]"
2015,215,0.21672820693521988,0.8639840903076438,0.03506684762855287,7.089720387478895,"[-0.18961749536412845,0.1901965074745211,0.5092771013878207,-0.20995492111252223]"
2018,129,0.22955944919941487,0.5212436131501348,0.0375698189974277,8.672455719726345,"[-0.1376550682888221,-0.10396130055297555,0.6738177438429397,-0.06528362879866562]"
2018,344,0.3650500648487928,0.7626756534225538,0.01575789510218859,14.649395396763818,"[0.4110385881870705,0.1032483069702809,-0.7600572159486118,0.4810437132030654]"
2017,252,0.23631797595520423,0.448741883116883,0.028186547254482046,5.881036487503878,"[-0.11028519665416442,-0.166186078208816,0.05697906158134877,-0.32043571865688353]"
2018,39,0.3692124180207876,0.8766818165307865,0.02397048211712858,14.476255655938267,"[0.42789478719790075,0.20109436040309833,-0.22017715161361723,0.46521772540474493]"
2015,68,0.3651073427318194,1.15769682679103,0.028011205277992716,15.328840039455986,"[0.4112705452928997,0.4422761435602402,0.04545240897170504,0.5431489385754111]"
2015,52,0.31695206890331895,1.3354681706427636,0.025225534214426887,12.42157438123471,"[0.21625708883379127,0.5948488109942557,-0.13767238109483187,0.2774078059267028]"
2018,308,0.31087717082416505,0.4860689578383468,0.021592448683502446,10.753687505688156,"[0.1916556946797111,-0.1341500299100958,-0.3765046085770946,0.12495316313054669]"
2017,253,0.23394334933284536,0.4931524032480898,0.028563240881116107,5.3479112262288435,"[-0.1199016749463499,-0.12807064648770863,0.08174219395508417,-0.3691664943856983]"
2017,262,0.21593273513163672,0.48783983145300275,0.026385095043726766,6.61835853148462,"[-0.1928389017356296,-0.13263017353042014,-0.061445027401784535,-0.25304015934835405]"
2014,140,0.21379344692993554,0.6435134168123219,0.03731810677418564,6.623548742156399,"[-0.2015023346975459,9.770415171167519E-4,0.6572706544750446,-0.25256574365169976]"
2014,355,0.3214329566298816,1.3145436743451284,0.017051085066333592,11.476506910076282,"[0.23440325090680186,0.5768903136027637,-0.6750453336063125,0.19102309612046323]"
2016,243,0.220393448025859,0.5426982049383962,0.02945065510516616,7.672992266703398,"[-0.1747744412806429,-0.08554784747938539,0.14007914033999042,-0.1566404503867573]"
2016,261,0.2297857894834023,0.48619525310499456,0.026449922151779617,7.2289248428144965,"[-0.13673846253399818,-0.13404163670509864,-0.057183414927839786,-0.19723081744280055]"
2017,60,0.25652419767920154,0.37509671637441533,0.028073123756423308,8.903170712905743,"[-0.028456461666394827,-0.2293922130676067,0.0495228135905932,-0.04419492524893807]"
2018,151,0.17352549737939665,0.3535547783914898,0.032364274531417436,5.382655008408738,"[-0.36457465060500854,-0.24788063121498985,0.331615015750587,-0.3659907089177015]"
2016,281,0.2828797722459846,0.5145709528629729,0.02426839057298118,10.974160314323358,"[0.07827518545368103,-0.10968812669286455,-0.20059320857361562,0.1451056709412042]"
2014,300,0.2984692583062266,0.9740801477130548,0.024094166565410375,10.816996994149207,"[0.14140761767400375,0.2846867036352801,-0.21204636800375828,0.13074002169418525]"
2016,122,0.2125412162509861,0.29288079357236957,0.031927728117849004,5.226613143348665,"[-0.20657346841917656,-0.2999542191574025,0.3029172734418854,-0.3802538505898152]"
2016,170,0.22880145681697517,0.4855834311569438,0.03400659968845038,6.41548858559442,"[-0.14072469499254892,-0.13456673430849322,0.43957839072913557,-0.2715836622610626]"
2018,248,0.22413293425480335,0.4505665019670037,0.028712301919095403,6.962603714934948,"[-0.15963071813445512,-0.16462009485637263,0.09154118696760342,-0.22157413053868483]"
2019,8,0.34077119660610317,0.48113955287868315,0.017933612130623007,13.918402451011149,"[0.31271693744151957,-0.13838070312920367,-0.6170296599362266,0.4142266705935574]"
2014,5,0.4306504499491823,1.2189097906204556,0.01861453913689576,16.46401674464072,"[0.6766991654487888,0.4948123114860828,-0.5722667958977435,0.6469107473867818]"
2017,184,0.1931798543835245,0.47500179804675197,0.03378205580651233,5.843619501704787,"[-0.28498079121784003,-0.14364844542373675,0.4248172971533581,-0.32385585061435807]"
2014,362,0.374615838692031,0.9428783511809832,0.015559730650737522,13.506048771856015,"[0.44977691262313574,0.25790768952374804,-0.7730841752494615,0.3765351258113753]"
2014,51,0.31949912989391305,0.9731667338155765,0.024833084541710685,13.939923274219721,"[0.22657187116390315,0.2839027640430486,-0.16347128638117284,0.416193800057219]"
2016,185,0.18859083090336165,0.5162916003349514,0.029472810634525618,4.679048473711156,"[-0.3035648685055266,-0.10821137701642461,0.1415356032784288,-0.4303044729319487]"
2014,190,0.1887350610755969,0.6917234579319101,0.03152980252377632,6.276017791204792,"[-0.30298078244024,0.04235342092309048,0.27675839135787345,-0.2843321108824352]"
2019,41,0.224537597661087,0.4137098938675741,0.02793688062490313,9.169085642429732,"[-0.15799196077128577,-0.19625236408751548,0.04056644570353073,-0.019888741065157554]"
2019,78,0.26255423086230545,0.7345544025459848,0.03247437671500887,14.184676625009962,"[-0.004036755991203731,0.0791131782996122,0.3388529267587301,0.4385656918293519]"
2017,311,0.27438350361848735,0.43571358625706447,0.01672600531078792,9.66346774357644,"[0.04386801505830256,-0.17736764415165196,-0.6964154669173791,0.02530068259430744]"
2018,162,0.17840800887042793,0.4061282611747838,0.03223386724114909,5.996266157959732,"[-0.34480204074594467,-0.20275931789897297,0.32304228511994054,-0.30990305094036985]"
2016,212,0.21025306326408172,0.48463580479280954,0.02953628477668333,5.7646998917167975,"[-0.21583975614651085,-0.1353800368294403,0.14570827431246172,-0.33106956584093084]"
2017,145,0.17599514123304769,0.3477577809117859,0.035556745402424324,5.530587531228237,"[-0.354573382917513,-0.25285591772305815,0.5414820620407977,-0.35246880868871244]"
2017,74,0.2593107350546574,0.49505905444385484,0.031741186655904134,9.138000728083604,"[-0.017171876574522186,-0.12643425868469607,0.2906543876675572,-0.022730084553417237]"
2018,65,0.2673776528548948,0.47747564063687276,0.02924606617003643,11.003657884021319,"[0.01549656029904689,-0.1415252642933663,0.1266298475338218,0.14780192181864077]"
2017,357,0.38401039731639924,0.5097049518954057,0.015468884428950593,14.57615133238952,"[0.4878218701862568,-0.11386438328896387,-0.7790562354509177,0.4743487761333895]"
2015,165,0.21295436648816668,0.5684750891651001,0.03270091427222181,4.765505045891876,"[-0.20490034210540198,-0.06342477691360213,0.35374508080713485,-0.4224018351557071]"
2016,177,0.2130784021015754,0.5207033213370615,0.03558914474983634,6.651171865397648,"[-0.2043980375440988,-0.10442500725242031,0.5436119343615892,-0.25004082817427636]"
2017,26,0.32867905146179954,0.7720373096300834,0.019196875309655106,12.877017809686425,"[0.26374761730030116,0.11128297008434426,-0.5339851083074652,0.3190380065215182]"
2016,180,0.20691319091180616,0.5235315624048393,0.03306574619966565,7.142684172724332,"[-0.2293651709093689,-0.10199766280810324,0.3777284473275174,-0.20511372050167181]"
2019,107,0.21342873376623378,0.3941485507246377,0.035949275362318844,10.204615885964174,"[-0.2029793063564117,-0.21304093212803765,0.5672862452556303,0.07476479671205329]"
2018,41,0.3456592622551932,0.8538339425639199,0.022253329253221994,13.160465993293506,"[0.3325120398642145,0.18148511967401643,-0.3330595596724232,0.3449468329632853]"
2016,194,0.18729903216779564,0.4863561420211638,0.02958286610061972,6.025546300025805,"[-0.30879624020054414,-0.13390355342030907,0.1487704431659348,-0.30722667422372885]"
2016,260,0.22783318417955126,0.5344783258425067,0.02587134976050697,8.358242189183366,"[-0.1446458894704642,-0.09260257774396022,-0.09521767858367637,-0.09400458839309338]"
2018,315,0.3940169061944499,0.5741715268628313,0.022903630560261005,11.089460277835563,"[0.5283450305434613,-0.058535796071226304,-0.29030997165068606,0.15564476385534617]"
2016,159,0.1976890455931709,0.456984768501273,0.03478797159928401,5.899546223675355,"[-0.26672000909125737,-0.15911160274387187,0.490944314368424,-0.31874382020882547]"
2016,127,0.21978841891625786,0.3733517879085349,0.03149604135499897,6.9386894249903905,"[-0.17722461565493675,-0.23088980196327805,0.2745389954551718,-0.22376003690000595]"
2015,299,0.28898222668653833,0.6176063454803179,0.02069617614299579,10.23091054953298,"[0.10298817405748144,-0.021257762433197255,-0.4354238840685043,0.07716828318382851]"
2014,322,0.30691952671276773,1.0722941756855133,0.022030507032228332,13.225958197196082,"[0.17562850188775886,0.36897912052613013,-0.34770747448738765,0.35093320452018617]"
2018,35,0.3362660858585859,0.8087268806073156,0.023788563763933335,11.728795894914372,"[0.2944726798814173,0.14277187931863955,-0.23213612289125454,0.2140837890420332]"
2015,305,0.2976592917953237,0.5795586029728845,0.022839742737541312,8.500038488953393,"[0.13812751237401438,-0.05391232552770395,-0.29450983726883834,-0.08104357494056398]"
2018,51,0.2636750455182663,0.46449889482018647,0.023875631069381075,9.021572233917773,"[5.02184870961885E-4,-0.15266258643408384,-0.22641248156105134,-0.03337233178827813]"
2018,266,0.21255001378778554,0.37923022613240004,0.024630486192714452,5.842653686835272,"[-0.20653784120904595,-0.22584461874798314,-0.17678972178907448,-0.32394413175806036]"
2017,232,0.20720153900724556,0.4869499881728144,0.032026690101849956,4.838180859264618,"[-0.22819745335146854,-0.1333938835857922,0.3094228486268983,-0.41575883956043885]"
2016,298,0.2558110972706887,0.5742084759954809,0.02623223503628968,9.72997390338494,"[-0.03134429023449218,-0.05850408439258584,-0.0714937575399559,0.031379735667991654]"
2015,364,0.37231186545514927,0.6746858079183791,0.014837568093324942,14.300471252669322,"[0.440446557943527,0.027730818353692878,-0.8205577870659296,0.44914999994781274]"
2017,289,0.3180390243648208,0.5558543817393459,0.0250945078556074,10.543324171429893,"[0.2206589107883188,-0.07425652828100811,-0.1462858081307172,0.10572472057130987]"
2017,298,0.2824462606166924,0.6053092889350199,0.02372020532175526,12.0708251117575,"[0.07651960201448042,-0.031811739683140494,-0.23662987864614676,0.24534726550687497]"
2016,57,0.3083606363523273,0.7069732857414577,0.027612243131264876,11.979665033540307,"[0.18146453498660342,0.055441620946782906,0.019225385860616805,0.23701469969223143]"
2014,242,0.21781676468019967,0.6735591161576413,0.029658889214203232,7.224905472948952,"[-0.18520918467400832,0.02676383254154163,0.15376806004083046,-0.19759821142263292]"
2017,280,0.290175577592697,0.5496069751504538,0.026552167488308805,9.835026839102925,"[0.10782086353210511,-0.07961837944981681,-0.05046199830687578,0.040982190141605014]"
2018,61,0.26530287874336783,0.46382501126494263,0.03175885201049086,8.484976820445928,"[0.0070943887673945915,-0.15324094855553588,0.2918156749395744,-0.08242029978077074]"
2017,123,0.20159547332243735,0.4362561932671097,0.03474595041340364,7.185660825996795,"[-0.2509002262652882,-0.17690195042904588,0.4881819204363711,-0.20118540232896567]"
2016,278,0.24135053739008247,0.4913602352389537,0.026215669361149916,8.209549507175815,"[-0.08990493251625044,-0.12960877883074728,-0.07258275394802297,-0.10759597163030199]"
2016,355,0.4160802476474072,0.8996150469067519,0.017586594022859215,17.75061291924629,"[0.6176945064306117,0.220776858467905,-0.6398419793678634,0.7645131837978946]"
2015,44,0.3381838064914151,1.2338916065818237,0.023921615220528263,12.558973313321138,"[0.3022388350581661,0.5076704897205787,-0.22338956972650137,0.2899668741818239]"
2016,2,0.2876770385489677,0.7080821446592555,0.022881098070888947,11.314537062185654,"[0.09770257956696826,0.05639330168019461,-0.2917912152332119,0.1762181020492546]"
